,year,state,state_po,county_name,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode,candidatevotes_log,totalvotes_log
1074,2008,VIRGINIA,VA,ISLE OF WIGHT,51093,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,11258,19997,20220315,TOTAL,9.328834266023971,9.903337541285003
1075,2008,VIRGINIA,VA,ISLE OF WIGHT,51093,US PRESIDENT,OTHER,OTHER,166,19997,20220315,TOTAL,5.111987788356544,9.903337541285003
1076,2008,VIRGINIA,VA,JAMES CITY,51095,US PRESIDENT,BARACK OBAMA,DEMOCRAT,17352,38603,20220315,TOTAL,9.761463052506711,10.561085272640117
1077,2008,VIRGINIA,VA,JAMES CITY,51095,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,20912,38603,20220315,TOTAL,9.948078435864003,10.561085272640117
1078,2008,VIRGINIA,VA,JAMES CITY,51095,US PRESIDENT,OTHER,OTHER,339,38603,20220315,TOTAL,5.82600010738045,10.561085272640117
1079,2008,VIRGINIA,VA,KING AND QUEEN,51097,US PRESIDENT,BARACK OBAMA,DEMOCRAT,1918,3705,20220315,TOTAL,7.559038255443384,8.217438537730187
1080,2008,VIRGINIA,VA,KING AND QUEEN,51097,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,1763,3705,20220315,TOTAL,7.47477218239787,8.217438537730187
1081,2008,VIRGINIA,VA,KING AND QUEEN,51097,US PRESIDENT,OTHER,OTHER,24,3705,20220315,TOTAL,3.1780538303479458,8.217438537730187
1082,2008,VIRGINIA,VA,KING GEORGE,51099,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4473,10474,20220315,TOTAL,8.405814603432848,9.256651274839433
1083,2008,VIRGINIA,VA,KING GEORGE,51099,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,5888,10474,20220315,TOTAL,8.680671660408713,9.256651274839433
1084,2008,VIRGINIA,VA,KING GEORGE,51099,US PRESIDENT,OTHER,OTHER,113,10474,20220315,TOTAL,4.727387818712341,9.256651274839433
1085,2008,VIRGINIA,VA,KING WILLIAM,51101,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3344,8388,20220315,TOTAL,8.114922974204593,9.03455739202181
1086,2008,VIRGINIA,VA,KING WILLIAM,51101,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,4966,8388,20220315,TOTAL,8.510369966068112,9.03455739202181
1087,2008,VIRGINIA,VA,KING WILLIAM,51101,US PRESIDENT,OTHER,OTHER,78,8388,20220315,TOTAL,4.356708826689592,9.03455739202181
1088,2008,VIRGINIA,VA,LANCASTER,51103,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3235,6938,20220315,TOTAL,8.081784206935001,8.844768827529695
1089,2008,VIRGINIA,VA,LANCASTER,51103,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,3647,6938,20220315,TOTAL,8.20166019080868,8.844768827529695
1090,2008,VIRGINIA,VA,LANCASTER,51103,US PRESIDENT,OTHER,OTHER,56,6938,20220315,TOTAL,4.02535169073515,8.844768827529695
1091,2008,VIRGINIA,VA,LEE,51105,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3219,9227,20220315,TOTAL,8.076826031298808,9.129889247578555
1092,2008,VIRGINIA,VA,LEE,51105,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,5825,9227,20220315,TOTAL,8.669914278433902,9.129889247578555
1093,2008,VIRGINIA,VA,LEE,51105,US PRESIDENT,OTHER,OTHER,183,9227,20220315,TOTAL,5.209486152841421,9.129889247578555
1094,2008,VIRGINIA,VA,LOUDOUN,51107,US PRESIDENT,BARACK OBAMA,DEMOCRAT,74845,139459,20220315,TOTAL,11.223174587349336,11.84552593023445
1095,2008,VIRGINIA,VA,LOUDOUN,51107,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,63336,139459,20220315,TOTAL,11.05620916685127,11.84552593023445
1096,2008,VIRGINIA,VA,LOUDOUN,51107,US PRESIDENT,OTHER,OTHER,1278,139459,20220315,TOTAL,7.15305163493748,11.84552593023445
1097,2008,VIRGINIA,VA,LOUISA,51109,US PRESIDENT,BARACK OBAMA,DEMOCRAT,6978,15353,20220315,TOTAL,8.85051762174672,9.639066173658899
1098,2008,VIRGINIA,VA,LOUISA,51109,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,8182,15353,20220315,TOTAL,9.009691898489343,9.639066173658899
1099,2008,VIRGINIA,VA,LOUISA,51109,US PRESIDENT,OTHER,OTHER,193,15353,20220315,TOTAL,5.262690188904886,9.639066173658899
1100,2008,VIRGINIA,VA,LUNENBURG,51111,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2703,5650,20220315,TOTAL,7.902117546276448,8.639410824140487
1101,2008,VIRGINIA,VA,LUNENBURG,51111,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,2900,5650,20220315,TOTAL,7.9724660159745655,8.639410824140487
1102,2008,VIRGINIA,VA,LUNENBURG,51111,US PRESIDENT,OTHER,OTHER,47,5650,20220315,TOTAL,3.8501476017100584,8.639410824140487
1103,2008,VIRGINIA,VA,MADISON,51113,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2862,6699,20220315,TOTAL,7.959275960116396,8.809713540508268
1104,2008,VIRGINIA,VA,MADISON,51113,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,3758,6699,20220315,TOTAL,8.231642179973411,8.809713540508268
1105,2008,VIRGINIA,VA,MADISON,51113,US PRESIDENT,OTHER,OTHER,79,6699,20220315,TOTAL,4.3694478524670215,8.809713540508268
1106,2008,VIRGINIA,VA,MATHEWS,51115,US PRESIDENT,BARACK OBAMA,DEMOCRAT,1934,5440,20220315,TOTAL,7.56734567601324,8.601534339849989
1107,2008,VIRGINIA,VA,MATHEWS,51115,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,3456,5440,20220315,TOTAL,8.147867129923947,8.601534339849989
1108,2008,VIRGINIA,VA,MATHEWS,51115,US PRESIDENT,OTHER,OTHER,50,5440,20220315,TOTAL,3.912023005428146,8.601534339849989
1109,2008,VIRGINIA,VA,MECKLENBURG,51117,US PRESIDENT,BARACK OBAMA,DEMOCRAT,7127,15082,20220315,TOTAL,8.871645667501872,9.621257258762592
1110,2008,VIRGINIA,VA,MECKLENBURG,51117,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,7817,15082,20220315,TOTAL,8.96405612822033,9.621257258762592
1111,2008,VIRGINIA,VA,MECKLENBURG,51117,US PRESIDENT,OTHER,OTHER,138,15082,20220315,TOTAL,4.927253685157205,9.621257258762592
1112,2008,VIRGINIA,VA,MIDDLESEX,51119,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2391,6006,20220315,TOTAL,7.779466967458324,8.700514248543275
1113,2008,VIRGINIA,VA,MIDDLESEX,51119,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,3545,6006,20220315,TOTAL,8.173293438966228,8.700514248543275
1114,2008,VIRGINIA,VA,MIDDLESEX,51119,US PRESIDENT,OTHER,OTHER,70,6006,20220315,TOTAL,4.248495242049359,8.700514248543275
1115,2008,VIRGINIA,VA,MONTGOMERY,51121,US PRESIDENT,BARACK OBAMA,DEMOCRAT,21031,40653,20220315,TOTAL,9.953752818683679,10.612827912990824
1116,2008,VIRGINIA,VA,MONTGOMERY,51121,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,19028,40653,20220315,TOTAL,9.853666857552172,10.612827912990824
1117,2008,VIRGINIA,VA,MONTGOMERY,51121,US PRESIDENT,OTHER,OTHER,594,40653,20220315,TOTAL,6.386879319362645,10.612827912990824
1118,2008,VIRGINIA,VA,NELSON,51125,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4391,8133,20220315,TOTAL,8.387312270561717,9.003685138166775
1119,2008,VIRGINIA,VA,NELSON,51125,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,3647,8133,20220315,TOTAL,8.20166019080868,9.003685138166775
1120,2008,VIRGINIA,VA,NELSON,51125,US PRESIDENT,OTHER,OTHER,95,8133,20220315,TOTAL,4.553876891600541,9.003685138166775
1121,2008,VIRGINIA,VA,NEW KENT,51127,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3493,9991,20220315,TOTAL,8.158516244806831,9.209439966733019
1122,2008,VIRGINIA,VA,NEW KENT,51127,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,6385,9991,20220315,TOTAL,8.76170676846664,9.209439966733019
1123,2008,VIRGINIA,VA,NEW KENT,51127,US PRESIDENT,OTHER,OTHER,113,9991,20220315,TOTAL,4.727387818712341,9.209439966733019
1124,2008,VIRGINIA,VA,NORTHAMPTON,51131,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3800,6586,20220315,TOTAL,8.242756345714477,8.792701462936309
1125,2008,VIRGINIA,VA,NORTHAMPTON,51131,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,2713,6586,20220315,TOTAL,7.905810312658931,8.792701462936309
1126,2008,VIRGINIA,VA,NORTHAMPTON,51131,US PRESIDENT,OTHER,OTHER,73,6586,20220315,TOTAL,4.290459441148391,8.792701462936309
1127,2008,VIRGINIA,VA,NORTHUMBERLAND,51133,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3312,7406,20220315,TOTAL,8.10530751550515,8.910045761473558
1128,2008,VIRGINIA,VA,NORTHUMBERLAND,51133,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,4041,7406,20220315,TOTAL,8.304247465078474,8.910045761473558
1129,2008,VIRGINIA,VA,NORTHUMBERLAND,51133,US PRESIDENT,OTHER,OTHER,53,7406,20220315,TOTAL,3.970291913552122,8.910045761473558
1130,2008,VIRGINIA,VA,NOTTOWAY,51135,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3413,6988,20220315,TOTAL,8.135346948906706,8.851949671253948
1131,2008,VIRGINIA,VA,NOTTOWAY,51135,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,3499,6988,20220315,TOTAL,8.160232492367689,8.851949671253948
1132,2008,VIRGINIA,VA,NOTTOWAY,51135,US PRESIDENT,OTHER,OTHER,76,6988,20220315,TOTAL,4.330733340286331,8.851949671253948
1133,2008,VIRGINIA,VA,ORANGE,51137,US PRESIDENT,BARACK OBAMA,DEMOCRAT,7107,15801,20220315,TOTAL,8.868835492826895,9.6678285081515
1134,2008,VIRGINIA,VA,ORANGE,51137,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,8506,15801,20220315,TOTAL,9.04852707581358,9.6678285081515
1135,2008,VIRGINIA,VA,ORANGE,51137,US PRESIDENT,OTHER,OTHER,188,15801,20220315,TOTAL,5.236441962829949,9.6678285081515
1136,2008,VIRGINIA,VA,PAGE,51139,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4235,10389,20220315,TOTAL,8.351138607086154,9.248502833070532
1137,2008,VIRGINIA,VA,PAGE,51139,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,6041,10389,20220315,TOTAL,8.706324840138741,9.248502833070532
1138,2008,VIRGINIA,VA,PAGE,51139,US PRESIDENT,OTHER,OTHER,113,10389,20220315,TOTAL,4.727387818712341,9.248502833070532
1139,2008,VIRGINIA,VA,PATRICK,51141,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2879,8531,20220315,TOTAL,7.965198290612176,9.051461866908694
1140,2008,VIRGINIA,VA,PATRICK,51141,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,5491,8531,20220315,TOTAL,8.610865667278873,9.051461866908694
1141,2008,VIRGINIA,VA,PATRICK,51141,US PRESIDENT,OTHER,OTHER,161,8531,20220315,TOTAL,5.081404364984463,9.051461866908694
1142,2008,VIRGINIA,VA,PITTSYLVANIA,51143,US PRESIDENT,BARACK OBAMA,DEMOCRAT,11415,30433,20220315,TOTAL,9.342683558963897,10.323282824952447
1143,2008,VIRGINIA,VA,PITTSYLVANIA,51143,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,18730,30433,20220315,TOTAL,9.837881795438134,10.323282824952447
1144,2008,VIRGINIA,VA,PITTSYLVANIA,51143,US PRESIDENT,OTHER,OTHER,288,30433,20220315,TOTAL,5.662960480135946,10.323282824952447
1145,2008,VIRGINIA,VA,POWHATAN,51145,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4237,14456,20220315,TOTAL,8.351610750626559,9.578864832272064
1146,2008,VIRGINIA,VA,POWHATAN,51145,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,10088,14456,20220315,TOTAL,9.219101877644755,9.578864832272064
1147,2008,VIRGINIA,VA,POWHATAN,51145,US PRESIDENT,OTHER,OTHER,131,14456,20220315,TOTAL,4.875197323201151,9.578864832272064
1148,2008,VIRGINIA,VA,PRINCE EDWARD,51147,US PRESIDENT,BARACK OBAMA,DEMOCRAT,5101,9388,20220315,TOTAL,8.537191877922927,9.147187556970914
1149,2008,VIRGINIA,VA,PRINCE EDWARD,51147,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,4174,9388,20220315,TOTAL,8.336630087637147,9.147187556970914
1150,2008,VIRGINIA,VA,PRINCE EDWARD,51147,US PRESIDENT,OTHER,OTHER,113,9388,20220315,TOTAL,4.727387818712341,9.147187556970914
1151,2008,VIRGINIA,VA,PRINCE GEORGE,51149,US PRESIDENT,BARACK OBAMA,DEMOCRAT,7130,16006,20220315,TOTAL,8.872066513408342,9.680718930926991
1152,2008,VIRGINIA,VA,PRINCE GEORGE,51149,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,8752,16006,20220315,TOTAL,9.077037524661762,9.680718930926991
1153,2008,VIRGINIA,VA,PRINCE GEORGE,51149,US PRESIDENT,OTHER,OTHER,124,16006,20220315,TOTAL,4.820281565605037,9.680718930926991
1154,2008,VIRGINIA,VA,PRINCE WILLIAM,51153,US PRESIDENT,BARACK OBAMA,DEMOCRAT,93435,162446,20220315,TOTAL,11.445021286356356,11.998100917833185
1155,2008,VIRGINIA,VA,PRINCE WILLIAM,51153,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,67621,162446,20220315,TOTAL,11.121673864676634,11.998100917833185
1156,2008,VIRGINIA,VA,PRINCE WILLIAM,51153,US PRESIDENT,OTHER,OTHER,1390,162446,20220315,TOTAL,7.237059026124737,11.998100917833185
1157,2008,VIRGINIA,VA,PULASKI,51155,US PRESIDENT,BARACK OBAMA,DEMOCRAT,5918,15050,20220315,TOTAL,8.685753832960154,9.619133270177022
1158,2008,VIRGINIA,VA,PULASKI,51155,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,8857,15050,20220315,TOTAL,9.088963385809583,9.619133270177022
1159,2008,VIRGINIA,VA,PULASKI,51155,US PRESIDENT,OTHER,OTHER,275,15050,20220315,TOTAL,5.616771097666572,9.619133270177022
1160,2008,VIRGINIA,VA,RAPPAHANNOCK,51157,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2105,4405,20220315,TOTAL,7.652070746116482,8.39049553837028
1161,2008,VIRGINIA,VA,RAPPAHANNOCK,51157,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,2227,4405,20220315,TOTAL,7.708410667257367,8.39049553837028
1162,2008,VIRGINIA,VA,RAPPAHANNOCK,51157,US PRESIDENT,OTHER,OTHER,73,4405,20220315,TOTAL,4.290459441148391,8.39049553837028
1163,2008,VIRGINIA,VA,RICHMOND,51159,US PRESIDENT,BARACK OBAMA,DEMOCRAT,1618,3745,20220315,TOTAL,7.388946097618437,8.22817689595132
1164,2008,VIRGINIA,VA,RICHMOND,51159,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,2092,3745,20220315,TOTAL,7.645875825184813,8.22817689595132
1165,2008,VIRGINIA,VA,RICHMOND,51159,US PRESIDENT,OTHER,OTHER,35,3745,20220315,TOTAL,3.5553480614894135,8.22817689595132
1166,2008,VIRGINIA,VA,ROANOKE,51161,US PRESIDENT,BARACK OBAMA,DEMOCRAT,19812,50975,20220315,TOTAL,9.89404309370813,10.839090595442656
1167,2008,VIRGINIA,VA,ROANOKE,51161,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,30571,50975,20220315,TOTAL,10.327807126158824,10.839090595442656
1168,2008,VIRGINIA,VA,ROANOKE,51161,US PRESIDENT,OTHER,OTHER,592,50975,20220315,TOTAL,6.3835066348840055,10.839090595442656
1169,2008,VIRGINIA,VA,ROCKBRIDGE,51163,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4347,10195,20220315,TOTAL,8.377241230988792,9.229652683008556
1170,2008,VIRGINIA,VA,ROCKBRIDGE,51163,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,5732,10195,20220315,TOTAL,8.653819788948063,9.229652683008556
1171,2008,VIRGINIA,VA,ROCKBRIDGE,51163,US PRESIDENT,OTHER,OTHER,116,10195,20220315,TOTAL,4.7535901911063645,9.229652683008556
1172,2008,VIRGINIA,VA,ROCKINGHAM,51165,US PRESIDENT,BARACK OBAMA,DEMOCRAT,10453,33334,20220315,TOTAL,9.254644297532707,10.414333176102122
1173,2008,VIRGINIA,VA,ROCKINGHAM,51165,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,22468,33334,20220315,TOTAL,10.019847353652324,10.414333176102122
1174,2008,VIRGINIA,VA,ROCKINGHAM,51165,US PRESIDENT,OTHER,OTHER,413,33334,20220315,TOTAL,6.023447592961033,10.414333176102122
1175,2008,VIRGINIA,VA,RUSSELL,51167,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4932,11494,20220315,TOTAL,8.503499864284235,9.349580439067687
1176,2008,VIRGINIA,VA,RUSSELL,51167,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,6389,11494,20220315,TOTAL,8.762333040602343,9.349580439067687
1177,2008,VIRGINIA,VA,RUSSELL,51167,US PRESIDENT,OTHER,OTHER,173,11494,20220315,TOTAL,5.153291594497779,9.349580439067687
1178,2008,VIRGINIA,VA,SCOTT,51169,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2725,9875,20220315,TOTAL,7.9102237070973445,9.197761589769323
1179,2008,VIRGINIA,VA,SCOTT,51169,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,6980,9875,20220315,TOTAL,8.850804195756417,9.197761589769323
1180,2008,VIRGINIA,VA,SCOTT,51169,US PRESIDENT,OTHER,OTHER,170,9875,20220315,TOTAL,5.135798437050262,9.197761589769323
1181,2008,VIRGINIA,VA,SHENANDOAH,51171,US PRESIDENT,BARACK OBAMA,DEMOCRAT,6912,19223,20220315,TOTAL,8.841014310483892,9.86386275775286
1182,2008,VIRGINIA,VA,SHENANDOAH,51171,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,12005,19223,20220315,TOTAL,9.393078508655353,9.86386275775286
1183,2008,VIRGINIA,VA,SHENANDOAH,51171,US PRESIDENT,OTHER,OTHER,306,19223,20220315,TOTAL,5.723585101952381,9.86386275775286
1184,2008,VIRGINIA,VA,SMYTH,51173,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4239,12302,20220315,TOTAL,8.352082671352637,9.417517129768314
1185,2008,VIRGINIA,VA,SMYTH,51173,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,7817,12302,20220315,TOTAL,8.96405612822033,9.417517129768314
1186,2008,VIRGINIA,VA,SMYTH,51173,US PRESIDENT,OTHER,OTHER,246,12302,20220315,TOTAL,5.5053315359323625,9.417517129768314
1187,2008,VIRGINIA,VA,SOUTHAMPTON,51175,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4402,9067,20220315,TOTAL,8.389814262086407,9.112396727646056
1188,2008,VIRGINIA,VA,SOUTHAMPTON,51175,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,4583,9067,20220315,TOTAL,8.430109084509125,9.112396727646056
1189,2008,VIRGINIA,VA,SOUTHAMPTON,51175,US PRESIDENT,OTHER,OTHER,82,9067,20220315,TOTAL,4.406719247264253,9.112396727646056
1190,2008,VIRGINIA,VA,SPOTSYLVANIA,51177,US PRESIDENT,BARACK OBAMA,DEMOCRAT,24897,54069,20220315,TOTAL,10.122502593266558,10.898016287660916
1191,2008,VIRGINIA,VA,SPOTSYLVANIA,51177,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,28610,54069,20220315,TOTAL,10.261511586044156,10.898016287660916
1192,2008,VIRGINIA,VA,SPOTSYLVANIA,51177,US PRESIDENT,OTHER,OTHER,562,54069,20220315,TOTAL,6.331501849893691,10.898016287660916
1193,2008,VIRGINIA,VA,STAFFORD,51179,US PRESIDENT,BARACK OBAMA,DEMOCRAT,25716,55455,20220315,TOTAL,10.154868645261578,10.923327160038841
1194,2008,VIRGINIA,VA,STAFFORD,51179,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,29221,55455,20220315,TOTAL,10.282642907853932,10.923327160038841
1195,2008,VIRGINIA,VA,STAFFORD,51179,US PRESIDENT,OTHER,OTHER,518,55455,20220315,TOTAL,6.249975242259483,10.923327160038841
1196,2008,VIRGINIA,VA,SURRY,51181,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2626,4325,20220315,TOTAL,7.873217054862741,8.37216741936598
1197,2008,VIRGINIA,VA,SURRY,51181,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,1663,4325,20220315,TOTAL,7.416378479192928,8.37216741936598
1198,2008,VIRGINIA,VA,SURRY,51181,US PRESIDENT,OTHER,OTHER,36,4325,20220315,TOTAL,3.58351893845611,8.37216741936598
1199,2008,VIRGINIA,VA,SUSSEX,51183,US PRESIDENT,BARACK OBAMA,DEMOCRAT,3301,5363,20220315,TOTAL,8.101980731853192,8.587278798982926
1200,2008,VIRGINIA,VA,SUSSEX,51183,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,2026,5363,20220315,TOTAL,7.613818684808629,8.587278798982926
1201,2008,VIRGINIA,VA,SUSSEX,51183,US PRESIDENT,OTHER,OTHER,36,5363,20220315,TOTAL,3.58351893845611,8.587278798982926
1202,2008,VIRGINIA,VA,TAZEWELL,51185,US PRESIDENT,BARACK OBAMA,DEMOCRAT,5596,17061,20220315,TOTAL,8.629807335785372,9.74455043597491
1203,2008,VIRGINIA,VA,TAZEWELL,51185,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,11201,17061,20220315,TOTAL,9.32375833901174,9.74455043597491
1204,2008,VIRGINIA,VA,TAZEWELL,51185,US PRESIDENT,OTHER,OTHER,264,17061,20220315,TOTAL,5.575949103146316,9.74455043597491
1205,2008,VIRGINIA,VA,WARREN,51187,US PRESIDENT,BARACK OBAMA,DEMOCRAT,6997,16126,20220315,TOTAL,8.853236764745898,9.688188155244967
1206,2008,VIRGINIA,VA,WARREN,51187,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,8879,16126,20220315,TOTAL,9.091444217032327,9.688188155244967
1207,2008,VIRGINIA,VA,WARREN,51187,US PRESIDENT,OTHER,OTHER,250,16126,20220315,TOTAL,5.521460917862246,9.688188155244967
1208,2008,VIRGINIA,VA,WASHINGTON,51191,US PRESIDENT,BARACK OBAMA,DEMOCRAT,8063,24500,20220315,TOTAL,8.995040974685022,10.106428396532818
1209,2008,VIRGINIA,VA,WASHINGTON,51191,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,16077,24500,20220315,TOTAL,9.68514495816296,10.106428396532818
1210,2008,VIRGINIA,VA,WASHINGTON,51191,US PRESIDENT,OTHER,OTHER,360,24500,20220315,TOTAL,5.886104031450156,10.106428396532818
1211,2008,VIRGINIA,VA,WESTMORELAND,51193,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4577,8377,20220315,TOTAL,8.428799040653642,9.033245134153809
1212,2008,VIRGINIA,VA,WESTMORELAND,51193,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,3719,8377,20220315,TOTAL,8.22121009392507,9.033245134153809
1213,2008,VIRGINIA,VA,WESTMORELAND,51193,US PRESIDENT,OTHER,OTHER,81,8377,20220315,TOTAL,4.394449154672439,9.033245134153809
1214,2008,VIRGINIA,VA,WISE,51195,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4995,14138,20220315,TOTAL,8.516192691082654,9.556621486730899
1215,2008,VIRGINIA,VA,WISE,51195,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,8914,14138,20220315,TOTAL,9.0953783535065,9.556621486730899
1216,2008,VIRGINIA,VA,WISE,51195,US PRESIDENT,OTHER,OTHER,229,14138,20220315,TOTAL,5.43372200355424,9.556621486730899
1217,2008,VIRGINIA,VA,WYTHE,51197,US PRESIDENT,BARACK OBAMA,DEMOCRAT,4107,12491,20220315,TOTAL,8.320448113956559,9.43276366396591
1218,2008,VIRGINIA,VA,WYTHE,51197,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,8207,12491,20220315,TOTAL,9.012742727629712,9.43276366396591
1219,2008,VIRGINIA,VA,WYTHE,51197,US PRESIDENT,OTHER,OTHER,177,12491,20220315,TOTAL,5.176149732573829,9.43276366396591
1220,2008,VIRGINIA,VA,YORK,51199,US PRESIDENT,BARACK OBAMA,DEMOCRAT,13700,33897,20220315,TOTAL,9.525151111816216,10.431081793877356
1221,2008,VIRGINIA,VA,YORK,51199,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,19833,33897,20220315,TOTAL,9.895102496001687,10.431081793877356
1222,2008,VIRGINIA,VA,YORK,51199,US PRESIDENT,OTHER,OTHER,364,33897,20220315,TOTAL,5.8971538676367405,10.431081793877356
1223,2008,VIRGINIA,VA,ALEXANDRIA,51510,US PRESIDENT,BARACK OBAMA,DEMOCRAT,50473,70364,20220315,TOTAL,10.829193818819975,11.161437047718795
1224,2008,VIRGINIA,VA,ALEXANDRIA,51510,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,19181,70364,20220315,TOTAL,9.861675484721689,11.161437047718795
1225,2008,VIRGINIA,VA,ALEXANDRIA,51510,US PRESIDENT,OTHER,OTHER,710,70364,20220315,TOTAL,6.565264970035361,11.161437047718795
1226,2008,VIRGINIA,VA,BEDFORD,51515,US PRESIDENT,BARACK OBAMA,DEMOCRAT,1208,2734,20220315,TOTAL,7.0967213784947605,7.913521017283895
1227,2008,VIRGINIA,VA,BEDFORD,51515,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,1497,2734,20220315,TOTAL,7.311218384419629,7.913521017283895
1228,2008,VIRGINIA,VA,BEDFORD,51515,US PRESIDENT,OTHER,OTHER,29,2734,20220315,TOTAL,3.367295829986474,7.913521017283895
1229,2008,VIRGINIA,VA,BRISTOL,51520,US PRESIDENT,BARACK OBAMA,DEMOCRAT,2665,7359,20220315,TOTAL,7.887959336599945,8.903679332926599
1230,2008,VIRGINIA,VA,BRISTOL,51520,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,4579,7359,20220315,TOTAL,8.429235912657095,8.903679332926599
1231,2008,VIRGINIA,VA,BRISTOL,51520,US PRESIDENT,OTHER,OTHER,115,7359,20220315,TOTAL,4.74493212836325,8.903679332926599
1232,2008,VIRGINIA,VA,BUENA VISTA,51530,US PRESIDENT,BARACK OBAMA,DEMOCRAT,1108,2423,20220315,TOTAL,7.010311867307229,7.792761720816526
1233,2008,VIRGINIA,VA,BUENA VISTA,51530,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,1282,2423,20220315,TOTAL,7.156176637480615,7.792761720816526
1234,2008,VIRGINIA,VA,BUENA VISTA,51530,US PRESIDENT,OTHER,OTHER,33,2423,20220315,TOTAL,3.4965075614664802,7.792761720816526
1235,2008,VIRGINIA,VA,CHARLOTTESVILLE,51540,US PRESIDENT,BARACK OBAMA,DEMOCRAT,15705,20044,20220315,TOTAL,9.661734411972747,9.905685136079615
1236,2008,VIRGINIA,VA,CHARLOTTESVILLE,51540,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,4078,20044,20220315,TOTAL,8.3133619511344,9.905685136079615
